https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BNB,Volume USD
1654300800000.0,2022-06-04 00:00:00,BNB/USD,298.171,302.667,294.34,301.06,70873.87393499634,21337288.48687
1654214400000.0,2022-06-03 00:00:00,BNB/USD,308.235,309.998,292.895,298.171,122350.35880400844,36481328.83495
1654128000000.0,2022-06-02 00:00:00,BNB/USD,300.173,309.079,297.855,308.235,86625.39174204746,26700977.62361
1654041600000.0,2022-06-01 00:00:00,BNB/USD,320.708,324.346,297.275,300.173,225900.1231384568,67809117.66284
1653955200000.0,2022-05-31 00:00:00,BNB/USD,321.447,324.625,313.228,320.708,159277.389781577,51081533.12207
1653868800000.0,2022-05-30 00:00:00,BNB/USD,305.582,323.741,303.59,321.447,128351.60067193037,41258236.98119
1653782400000.0,2022-05-29 00:00:00,BNB/USD,307.155,307.913,298.241,305.582,76578.31524648049,23400954.72965
1653696000000.0,2022-05-28 00:00:00,BNB/USD,301.279,310.19,296.611,307.155,90531.99648441341,27807355.38017
1653609600000.0,2022-05-27 00:00:00,BNB/USD,302.669,309.443,290.361,301.279,194275.40207658018,58531098.86223
1653523200000.0,2022-05-26 00:00:00,BNB/USD,325.186,331.543,296.039,302.799,270462.6479917701,81895819.34926
1653436800000.0,2022-05-25 00:00:00,BNB/USD,328.079,337.525,323.568,325.195,137401.44681046758,44682263.49553
1653350400000.0,2022-05-24 00:00:00,BNB/USD,316.752,330.116,311.694,328.079,172735.6162676977,56670928.24949
1653264000000.0,2022-05-23 00:00:00,BNB/USD,319.135,336.887,315.032,316.752,212137.7731886776,67195063.93306
1653177600000.0,2022-05-22 00:00:00,BNB/USD,311.941,323.347,311.115,319.135,131255.0962391778,41888095.13829
1653091200000.0,2022-05-21 00:00:00,BNB/USD,301.86,313.837,298.866,311.942,89670.24088651096,27971914.28262
1653004800000.0,2022-05-20 00:00:00,BNB/USD,306.619,315.809,293.731,301.86,173038.45559931756,52233388.20721
1652918400000.0,2022-05-19 00:00:00,BNB/USD,287.231,308.69,286.35,306.619,200861.85623832833,61588061.49794
1652832000000.0,2022-05-18 00:00:00,BNB/USD,305.873,308.163,286.4,287.231,139667.77539109637,40116914.79336
1652745600000.0,2022-05-17 00:00:00,BNB/USD,296.817,310.213,295.516,305.873,107353.78011714012,32836622.78577
1652659200000.0,2022-05-16 00:00:00,BNB/USD,312.005,312.089,290.0,296.817,153310.47854246895,45505156.30954
1652572800000.0,2022-05-15 00:00:00,BNB/USD,296.52,312.38,285.301,312.005,132242.4607227128,41260308.95779
1652486400000.0,2022-05-14 00:00:00,BNB/USD,290.277,298.941,271.405,296.52,120849.22740688657,35834212.91069
1652400000000.0,2022-05-13 00:00:00,BNB/USD,268.036,313.068,264.53,290.277,186533.62554697756,54146421.2229
1652313600000.0,2022-05-12 00:00:00,BNB/USD,270.487,283.632,205.628,268.036,235229.22996030384,63049901.88164
1652227200000.0,2022-05-11 00:00:00,BNB/USD,318.912,322.756,260.152,270.487,270697.86799106793,73220254.2193
1652140800000.0,2022-05-10 00:00:00,BNB/USD,296.062,332.496,288.827,318.912,178085.516857503,56793608.35206
1652054400000.0,2022-05-09 00:00:00,BNB/USD,355.805,359.205,295.365,296.061,144404.41512384271,42752515.54598
1651968000000.0,2022-05-08 00:00:00,BNB/USD,365.225,366.785,349.488,355.805,50777.19835081013,18066781.05921
1651881600000.0,2022-05-07 00:00:00,BNB/USD,378.917,380.516,359.966,365.243,54810.80375574617,20019262.39616
1651795200000.0,2022-05-06 00:00:00,BNB/USD,378.228,383.199,370.457,378.917,61487.788319948704,23298768.28683
1651708800000.0,2022-05-05 00:00:00,BNB/USD,402.606,413.932,370.671,378.228,123903.23427435303,46863672.49312
1651622400000.0,2022-05-04 00:00:00,BNB/USD,383.79,403.111,382.693,402.606,82219.17983629156,33101935.11717
1651536000000.0,2022-05-03 00:00:00,BNB/USD,389.548,392.262,379.804,383.79,68037.67389853825,26112178.86552
1651449600000.0,2022-05-02 00:00:00,BNB/USD,390.003,392.721,382.13,389.548,87020.73875073162,33898754.73887
1651363200000.0,2022-05-01 00:00:00,BNB/USD,377.037,391.676,375.691,390.003,93137.89921762141,36324060.10857
1651276800000.0,2022-04-30 00:00:00,BNB/USD,392.898,399.962,376.491,377.037,68791.15149033119,25936809.38446
1651190400000.0,2022-04-29 00:00:00,BNB/USD,407.0,410.736,389.602,392.898,84547.6273128649,33218593.67597
1651104000000.0,2022-04-28 00:00:00,BNB/USD,391.459,408.502,388.562,407.0,104879.33460626536,42685889.18475
1651017600000.0,2022-04-27 00:00:00,BNB/USD,385.916,394.945,383.487,391.459,104074.5268859063,40740910.22023
1650931200000.0,2022-04-26 00:00:00,BNB/USD,404.348,407.58,380.942,385.916,93688.50926686118,36155894.74223
1650844800000.0,2022-04-25 00:00:00,BNB/USD,398.762,405.629,382.283,404.348,113961.38523578699,46080058.19732
1650758400000.0,2022-04-24 00:00:00,BNB/USD,401.087,405.533,397.272,398.762,89004.47652938345,35491603.06981
1650672000000.0,2022-04-23 00:00:00,BNB/USD,406.556,408.041,397.07,401.087,59143.946057438916,23721867.89234
1650585600000.0,2022-04-22 00:00:00,BNB/USD,404.934,413.989,403.437,406.556,85608.09541394052,34804484.83911
1650499200000.0,2022-04-21 00:00:00,BNB/USD,418.44,426.396,401.123,404.934,105064.62226308484,42544237.75148
1650412800000.0,2022-04-20 00:00:00,BNB/USD,422.466,431.552,414.843,418.44,92224.02406741706,38590220.63077
