https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BNB,Volume USD
1667530800000.0,2022-11-04 03:00:00,BNB/USD,335.975,340.85,335.975,340.525,4566.269624109831,1554928.96375
1667527200000.0,2022-11-04 02:00:00,BNB/USD,335.85,337.55,334.2,335.975,3199.5916786963317,1074982.81425
1667523600000.0,2022-11-04 01:00:00,BNB/USD,338.25,342.2,334.325,335.85,8031.772020128033,2697470.63296
1667520000000.0,2022-11-04 00:00:00,BNB/USD,329.575,340.1,328.325,338.25,9620.327333422025,3254075.72053
1667516400000.0,2022-11-03 23:00:00,BNB/USD,332.575,332.825,327.45,329.575,5878.036204960935,1937253.78225
1667512800000.0,2022-11-03 22:00:00,BNB/USD,333.325,334.775,332.1,332.575,5382.920464556867,1790224.7735
1667509200000.0,2022-11-03 21:00:00,BNB/USD,329.35,333.9,329.275,333.325,2172.229912247806,724058.5355
1667505600000.0,2022-11-03 20:00:00,BNB/USD,331.225,331.425,329.125,329.35,3466.9251518141796,1141831.79875
1667502000000.0,2022-11-03 19:00:00,BNB/USD,331.775,331.925,329.925,331.225,2638.891705789116,874066.90525
1667498400000.0,2022-11-03 18:00:00,BNB/USD,331.15,332.0,329.525,331.775,3098.655952075955,1028056.5785
1667494800000.0,2022-11-03 17:00:00,BNB/USD,329.775,331.9,328.425,331.15,4557.169340933112,1509106.62725
1667491200000.0,2022-11-03 16:00:00,BNB/USD,327.875,330.625,327.475,329.775,4311.367295125465,1421781.14975
1667487600000.0,2022-11-03 15:00:00,BNB/USD,329.425,329.65,326.5,327.875,4650.072035836828,1524642.36875
1667484000000.0,2022-11-03 14:00:00,BNB/USD,323.25,329.875,322.725,329.425,9115.495532367002,3002872.11575
1667480400000.0,2022-11-03 13:00:00,BNB/USD,325.625,326.8,322.775,323.175,5421.434550166318,1752072.11075
1667476800000.0,2022-11-03 12:00:00,BNB/USD,329.175,330.3,324.1,325.625,6376.631956238004,2076390.78075
1667473200000.0,2022-11-03 11:00:00,BNB/USD,332.85,333.125,327.575,329.175,8747.066962102224,2879315.76725
1667469600000.0,2022-11-03 10:00:00,BNB/USD,335.275,336.15,331.7,332.85,5235.046372239747,1742485.185
1667466000000.0,2022-11-03 09:00:00,BNB/USD,334.4,337.025,333.85,335.275,5424.95111773917,1818850.486
1667462400000.0,2022-11-03 08:00:00,BNB/USD,333.75,338.675,332.55,334.4,13785.41211797249,4609841.81225
1667458800000.0,2022-11-03 07:00:00,BNB/USD,328.975,338.725,328.975,333.75,23109.332016149812,7712739.56039
1667455200000.0,2022-11-03 06:00:00,BNB/USD,327.025,329.925,326.2,328.975,2721.5277467892697,895314.5905
1667451600000.0,2022-11-03 05:00:00,BNB/USD,325.7,327.325,325.475,327.025,1582.208296001835,517421.668
1667448000000.0,2022-11-03 04:00:00,BNB/USD,321.975,325.8,321.825,325.7,1991.7887864599325,648725.60775
1667444400000.0,2022-11-03 03:00:00,BNB/USD,322.175,323.6,321.8,321.975,1306.8734917307245,420780.5925
1667440800000.0,2022-11-03 02:00:00,BNB/USD,321.15,323.075,321.075,322.175,2141.477683712268,689930.57275
1667437200000.0,2022-11-03 01:00:00,BNB/USD,318.775,321.3,318.3,321.15,909.0139724427837,291929.83725
1667433600000.0,2022-11-03 00:00:00,BNB/USD,320.2,320.2,318.075,318.775,1296.5843298564819,413318.66975
1667430000000.0,2022-11-02 23:00:00,BNB/USD,319.8,320.675,319.25,320.2,655.6487234540912,209938.72125
1667426400000.0,2022-11-02 22:00:00,BNB/USD,318.75,320.625,316.975,319.8,1786.4298225453408,571300.25725
1667422800000.0,2022-11-02 21:00:00,BNB/USD,317.8,318.75,317.125,318.75,2512.1957929411765,800762.409
1667419200000.0,2022-11-02 20:00:00,BNB/USD,319.725,321.5,315.55,317.8,10971.262676211454,3486667.2785
1667415600000.0,2022-11-02 19:00:00,BNB/USD,323.925,326.875,317.95,319.725,8901.467992024394,2846021.85375
1667412000000.0,2022-11-02 18:00:00,BNB/USD,320.9,329.525,318.775,323.925,30221.84961796712,9789612.6375
1667408400000.0,2022-11-02 17:00:00,BNB/USD,325.975,328.5,319.475,320.9,20839.430342785916,6687373.197
1667404800000.0,2022-11-02 16:00:00,BNB/USD,318.575,326.75,316.725,325.975,6374.001970243116,2077765.29225
1667401200000.0,2022-11-02 15:00:00,BNB/USD,319.5,319.55,318.425,318.575,1777.207470768265,566173.87
1667397600000.0,2022-11-02 14:00:00,BNB/USD,319.25,321.025,318.025,319.5,1497.4394561815336,478431.90625
1667394000000.0,2022-11-02 13:00:00,BNB/USD,319.6,321.0,318.4,319.25,1144.7691699295224,365467.5575
1667390400000.0,2022-11-02 12:00:00,BNB/USD,320.45,320.675,318.625,319.6,1548.2349507196495,494815.89025
1667386800000.0,2022-11-02 11:00:00,BNB/USD,319.775,321.6,319.625,320.45,1069.8455687314715,342832.0125
1667383200000.0,2022-11-02 10:00:00,BNB/USD,317.5,319.925,315.375,319.775,3746.9861629270586,1198192.50025
1667379600000.0,2022-11-02 09:00:00,BNB/USD,321.95,323.175,317.275,317.5,2775.0391677165353,881074.93575
1667376000000.0,2022-11-02 08:00:00,BNB/USD,322.625,322.675,320.525,321.95,1548.5376851995652,498551.70775
1667372400000.0,2022-11-02 07:00:00,BNB/USD,322.325,323.775,319.325,322.625,4509.896405269275,1455005.32775
