https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USDT,Volume USD
1696896000,2023-10-10 00:00:00,USDT/USD,1.00015,1.00051,0.99967,1.00010,11514256.20564,11515407.631260563
1696809600,2023-10-09 00:00:00,USDT/USD,1.00059,1.00063,0.99964,1.00018,6827202.61520,6828431.511670737
1696723200,2023-10-08 00:00:00,USDT/USD,1.00063,1.00100,1.00024,1.00051,2190997.13542,2192114.5439590644
1696636800,2023-10-07 00:00:00,USDT/USD,1.00043,1.00099,1.00036,1.00056,1560947.23824,1561821.3686934144
1696550400,2023-10-06 00:00:00,USDT/USD,1.00011,1.00100,0.99995,1.00044,7042024.31637,7045122.807069203
1696464000,2023-10-05 00:00:00,USDT/USD,1.00009,1.00053,0.99993,1.00008,8131795.47409,8132446.017727927
1696377600,2023-10-04 00:00:00,USDT/USD,1.00009,1.00036,0.99961,1.00003,6880487.29644,6880693.711058892
1696291200,2023-10-03 00:00:00,USDT/USD,1.00025,1.00057,0.99983,1.00004,13087947.26907,13088470.786960762
1696204800,2023-10-02 00:00:00,USDT/USD,0.99988,1.00085,0.99967,1.00017,12946984.28125,12949185.268577812
1696118400,2023-10-01 00:00:00,USDT/USD,1.00004,1.00019,0.99962,0.99988,3583539.22069,3583109.195983517
1696032000,2023-09-30 00:00:00,USDT/USD,0.99986,1.00020,0.99981,1.00005,2004891.28550,2004991.5300642753
1695945600,2023-09-29 00:00:00,USDT/USD,0.99995,1.00029,0.99943,0.99985,14454517.72619,14452349.548531072
1695859200,2023-09-28 00:00:00,USDT/USD,0.99924,1.00000,0.97905,0.99990,9625224.38450,9624261.86206155
1695772800,2023-09-27 00:00:00,USDT/USD,0.99946,1.00000,0.99879,0.99924,16746537.71278,16733810.344118288
1695686400,2023-09-26 00:00:00,USDT/USD,0.99977,0.99997,0.99913,0.99944,11601453.09614,11594956.28240616
1695600000,2023-09-25 00:00:00,USDT/USD,1.00009,1.00009,0.99924,0.99979,12649014.47090,12646358.17786111
1695513600,2023-09-24 00:00:00,USDT/USD,1.00008,1.00010,0.99991,1.00007,2178429.07635,2178581.5663853446
1695427200,2023-09-23 00:00:00,USDT/USD,0.99991,1.00008,0.99989,1.00008,826424.63203,826490.7460005624
1695340800,2023-09-22 00:00:00,USDT/USD,1.00000,1.00004,0.99960,1.00003,10016754.49707,10017054.999704912
