unix,date,symbol,open,high,low,close,Volume DOGE,Volume USD
1.67056E+12,12/9/2022 4:00,DOGE/USD,0.09797,0.09877,0.09582,0.0966,2501644.744,241658.8822
1.67054E+12,12/9/2022 0:00,DOGE/USD,0.09854,0.09939,0.09582,0.09664,2672121.536,258233.8253
1.67047E+12,12/8/2022 4:00,DOGE/USD,0.09654,0.09939,0.09461,0.09797,2331170.547,228384.7785
1.67046E+12,12/8/2022 0:00,DOGE/USD,0.09572,0.09912,0.09461,0.09854,4151253.906,409064.5599
1.67039E+12,12/7/2022 4:00,DOGE/USD,0.09973,0.09973,0.09421,0.09654,2647508.32,255590.4532
1.67037E+12,12/7/2022 0:00,DOGE/USD,0.10039,0.10116,0.09234,0.09572,6126390.577,586418.106
1.6703E+12,12/6/2022 4:00,DOGE/USD,0.10214,0.10223,0.098,0.09973,4703734.655,469103.4572
1.67028E+12,12/6/2022 0:00,DOGE/USD,0.10141,0.10283,0.098,0.10039,4816715.112,483550.0301
1.67021E+12,12/5/2022 4:00,DOGE/USD,0.10399,0.11163,0.09938,0.10214,12758591.53,1303162.539
1.6702E+12,12/5/2022 0:00,DOGE/USD,0.10409,0.11163,0.09938,0.10141,12811414.84,1299205.579
1.67013E+12,12/4/2022 4:00,DOGE/USD,0.10143,0.10555,0.10143,0.10399,7127863.345,741226.5093
1.67011E+12,12/4/2022 0:00,DOGE/USD,0.09969,0.10555,0.09969,0.10409,7698495.824,801336.4303
1.67004E+12,12/3/2022 4:00,DOGE/USD,0.10109,0.10269,0.09813,0.10143,8472358.458,859351.3183
1.67003E+12,12/3/2022 0:00,DOGE/USD,0.10212,0.10303,0.09813,0.09969,7971307.434,794659.6381
1.66995E+12,12/2/2022 4:00,DOGE/USD,0.09851,0.10303,0.09688,0.10109,8452863.527,854499.974
1.66994E+12,12/2/2022 0:00,DOGE/USD,0.10163,0.10351,0.09688,0.10212,9013848.429,920494.2015
1.66987E+12,12/1/2022 4:00,DOGE/USD,0.10455,0.10455,0.09798,0.09851,2178600.92,214613.9767
1.66985E+12,12/1/2022 0:00,DOGE/USD,0.10653,0.10767,0.10031,0.10163,6021560.393,611971.1827
1.66978E+12,11/30/2022 4:00,DOGE/USD,0.10591,0.10945,0.09905,0.10455,7675680.977,802492.4462
1.66977E+12,11/30/2022 0:00,DOGE/USD,0.10148,0.10945,0.09905,0.10653,9733751.448,1036936.542
1.66969E+12,11/29/2022 4:00,DOGE/USD,0.1009,0.10944,0.09911,0.10591,9873602.823,1045713.275
1.66968E+12,11/29/2022 0:00,DOGE/USD,0.09517,0.10509,0.09361,0.10148,9425824.961,956532.7171
1.66961E+12,11/28/2022 4:00,DOGE/USD,0.09496,0.10401,0.09086,0.1009,8545349.183,862225.7326
1.66959E+12,11/28/2022 0:00,DOGE/USD,0.0984,0.09958,0.09086,0.09517,8354943.485,795139.9715
1.66952E+12,11/27/2022 4:00,DOGE/USD,0.08943,0.10765,0.08911,0.09496,15730833.18,1493799.919
1.66951E+12,11/27/2022 0:00,DOGE/USD,0.08872,0.10765,0.08865,0.0984,13258909.07,1304676.653
1.66944E+12,11/26/2022 4:00,DOGE/USD,0.0924,0.09448,0.08726,0.08943,4662534.775,416970.4849
1.66942E+12,11/26/2022 0:00,DOGE/USD,0.08926,0.09534,0.08726,0.08872,7413511.679,657726.7562
1.66935E+12,11/25/2022 4:00,DOGE/USD,0.082,0.09534,0.08084,0.0924,10425768.06,963340.9692
1.66933E+12,11/25/2022 0:00,DOGE/USD,0.08133,0.09163,0.0805,0.08926,7697682.849,687095.1711
1.66926E+12,11/24/2022 4:00,DOGE/USD,0.08285,0.08316,0.08047,0.082,1255860.416,102980.5541
1.66925E+12,11/24/2022 0:00,DOGE/USD,0.08197,0.0841,0.08047,0.08133,3789494.091,308199.5544
1.66918E+12,11/23/2022 4:00,DOGE/USD,0.08169,0.0841,0.079,0.08285,5595728.111,463606.074
1.66916E+12,11/23/2022 0:00,DOGE/USD,0.07854,0.08338,0.0777,0.08197,3163162.975,259284.4691
1.66909E+12,11/22/2022 4:00,DOGE/USD,0.07584,0.08208,0.073,0.08169,4542682.445,371091.7289
1.66908E+12,11/22/2022 0:00,DOGE/USD,0.07453,0.07949,0.073,0.07854,4844931.863,380520.9485
1.669E+12,11/21/2022 4:00,DOGE/USD,0.07526,0.07722,0.07123,0.07584,3635253.077,275697.5934
1.66899E+12,11/21/2022 0:00,DOGE/USD,0.07689,0.07722,0.07123,0.07453,3354420.985,250004.996
1.66892E+12,11/20/2022 4:00,DOGE/USD,0.0848,0.08567,0.07371,0.07526,3975166.749,299171.0495
1.6689E+12,11/20/2022 0:00,DOGE/USD,0.08434,0.08567,0.07625,0.07689,3700152.141,284504.6981
1.66883E+12,11/19/2022 4:00,DOGE/USD,0.08417,0.08533,0.083,0.0848,1089017.12,92348.65178
1.66882E+12,11/19/2022 0:00,DOGE/USD,0.08455,0.08483,0.083,0.08434,953407.3402,80410.37507
1.66874E+12,11/18/2022 4:00,DOGE/USD,0.08571,0.08571,0.08349,0.08417,1440450.115,121242.6862
1.66873E+12,11/18/2022 0:00,DOGE/USD,0.08445,0.08661,0.08349,0.08455,4427712.013,374363.0507
1.66866E+12,11/17/2022 4:00,DOGE/USD,0.08494,0.08661,0.08201,0.08571,39093996.09,3350746.405
1.66864E+12,11/17/2022 0:00,DOGE/USD,0.08508,0.087,0.08201,0.08445,38358774.42,3239398.5
1.66857E+12,11/16/2022 4:00,DOGE/USD,0.08787,0.08787,0.0837,0.08494,4091288.748,347514.0663
1.66856E+12,11/16/2022 0:00,DOGE/USD,0.08688,0.091,0.0833,0.08508,8017823.125,682156.3915
1.66848E+12,11/15/2022 4:00,DOGE/USD,0.08663,0.08964,0.085,0.08787,5032642.82,442218.3246
1.66847E+12,11/15/2022 0:00,DOGE/USD,0.08551,0.08964,0.08482,0.08688,6822175.539,592710.6108
1.6684E+12,11/14/2022 4:00,DOGE/USD,0.08197,0.091,0.08062,0.08663,9823474.976,851007.6372
1.66838E+12,11/14/2022 0:00,DOGE/USD,0.08484,0.091,0.0792,0.08551,9869353.53,843928.4204
1.66831E+12,11/13/2022 4:00,DOGE/USD,0.09065,0.09069,0.0792,0.08197,9938555.278,814663.3762
1.6683E+12,11/13/2022 0:00,DOGE/USD,0.08742,0.09128,0.08287,0.08484,9319930.479,790702.9018
1.66823E+12,11/12/2022 4:00,DOGE/USD,0.08211,0.09444,0.07802,0.09065,15030919.29,1362552.834
1.66821E+12,11/12/2022 0:00,DOGE/USD,0.0849,0.09444,0.07802,0.08742,13690227.86,1196799.719
1.66814E+12,11/11/2022 4:00,DOGE/USD,0.084,0.08944,0.07981,0.08211,9617544.416,789696.572
1.66812E+12,11/11/2022 0:00,DOGE/USD,0.08961,0.093,0.07981,0.0849,12178459,1033951.169
1.66805E+12,11/10/2022 4:00,DOGE/USD,0.07961,0.09424,0.07868,0.084,23976301.44,2014009.321
1.66804E+12,11/10/2022 0:00,DOGE/USD,0.07425,0.09424,0.07281,0.08961,25831762.22,2314784.212
1.66797E+12,11/9/2022 4:00,DOGE/USD,0.08478,0.08665,0.07,0.07961,22789473.04,1814269.949
1.66795E+12,11/9/2022 0:00,DOGE/USD,0.08818,0.09202,0.07,0.07425,45688841.93,3392396.513
1.66788E+12,11/8/2022 4:00,DOGE/USD,0.10238,0.11294,0.07731,0.08478,80237890.77,6802568.38
1.66787E+12,11/8/2022 0:00,DOGE/USD,0.10945,0.11294,0.07731,0.08818,78213033.21,6896825.268
1.66779E+12,11/7/2022 4:00,DOGE/USD,0.11813,0.119,0.10145,0.10238,18382704.18,1882021.254
1.66778E+12,11/7/2022 0:00,DOGE/USD,0.11478,0.119,0.10741,0.10945,14722533.33,1611381.273
1.66771E+12,11/6/2022 4:00,DOGE/USD,0.12503,0.12759,0.11191,0.11813,13617834.92,1608674.839
1.66769E+12,11/6/2022 0:00,DOGE/USD,0.1245,0.12759,0.11191,0.11478,13545144.53,1554711.69
1.66762E+12,11/5/2022 4:00,DOGE/USD,0.12491,0.13581,0.12,0.12503,18158011.39,2270296.164
1.66761E+12,11/5/2022 0:00,DOGE/USD,0.12601,0.13581,0.12,0.1245,18623695.46,2318650.084
1.66753E+12,11/4/2022 4:00,DOGE/USD,0.11942,0.12914,0.11689,0.12491,37114284.18,4635945.237
1.66752E+12,11/4/2022 0:00,DOGE/USD,0.12263,0.12914,0.11559,0.12601,46018877.89,5798838.803
1.66745E+12,11/3/2022 4:00,DOGE/USD,0.13394,0.13688,0.11559,0.11942,51522985.12,6152874.883
1.66743E+12,11/3/2022 0:00,DOGE/USD,0.12781,0.13688,0.11995,0.12263,48969651.97,6005148.421
1.66736E+12,11/2/2022 4:00,DOGE/USD,0.14149,0.14149,0.12141,0.13394,23809864.54,3189093.256
1.66735E+12,11/2/2022 0:00,DOGE/USD,0.14221,0.14802,0.12141,0.12781,78151040.26,9988484.456
1.66728E+12,11/1/2022 4:00,DOGE/USD,0.12791,0.15898,0.1256,0.14149,74326047.82,10516392.51
1.66726E+12,11/1/2022 0:00,DOGE/USD,0.12681,0.15898,0.12454,0.14221,67336043.78,9575858.786
1.66719E+12,10/31/2022 4:00,DOGE/USD,0.12208,0.1324,0.11376,0.12791,61066398.52,7811003.035
1.66717E+12,10/31/2022 0:00,DOGE/USD,0.11766,0.1324,0.11376,0.12681,81159620.37,10291851.46
1.6671E+12,10/30/2022 4:00,DOGE/USD,0.12824,0.14342,0.1113,0.12208,139892632.2,17078092.54
1.66709E+12,10/30/2022 0:00,DOGE/USD,0.12194,0.14342,0.1113,0.11766,139599914.5,16425325.93
1.66702E+12,10/29/2022 4:00,DOGE/USD,0.08632,0.15153,0.08425,0.12824,168899832.7,21659714.55
1.667E+12,10/29/2022 0:00,DOGE/USD,0.08385,0.15153,0.08296,0.12194,150653775.5,18370721.39
1.66693E+12,10/28/2022 4:00,DOGE/USD,0.07406,0.09,0.073,0.08632,65459568.7,5650469.97
1.66692E+12,10/28/2022 0:00,DOGE/USD,0.07685,0.09,0.07255,0.08385,65905684.52,5526191.647
1.66684E+12,10/27/2022 4:00,DOGE/USD,0.07628,0.08545,0.07255,0.07406,58762548.38,4351954.333
1.66683E+12,10/27/2022 0:00,DOGE/USD,0.07283,0.08545,0.07179,0.07685,57418971.86,4412647.987
1.66676E+12,10/26/2022 4:00,DOGE/USD,0.06584,0.07686,0.06584,0.07628,3542946.432,270255.9538
1.66674E+12,10/26/2022 0:00,DOGE/USD,0.06298,0.07364,0.06265,0.07283,32564017.21,2371637.374
1.66667E+12,10/25/2022 4:00,DOGE/USD,0.06055,0.06696,0.05942,0.06584,16113406.33,1060906.673
1.66666E+12,10/25/2022 0:00,DOGE/USD,0.05949,0.06425,0.05918,0.06298,12994382.72,818386.2235
1.66658E+12,10/24/2022 4:00,DOGE/USD,0.05973,0.06089,0.05867,0.06055,4129218.399,250024.174
1.66657E+12,10/24/2022 0:00,DOGE/USD,0.06039,0.06089,0.05867,0.05949,4150302.139,246901.4743
1.6665E+12,10/23/2022 4:00,DOGE/USD,0.05958,0.06089,0.05871,0.05973,3235268.845,193242.6081
1.66648E+12,10/23/2022 0:00,DOGE/USD,0.05967,0.06045,0.05871,0.06039,2667069.449,161064.324
1.66641E+12,10/22/2022 4:00,DOGE/USD,0.05945,0.05989,0.05906,0.05958,2078243.273,123821.7342
1.6664E+12,10/22/2022 0:00,DOGE/USD,0.05933,0.05989,0.05906,0.05967,2266672.867,135252.37
1.66632E+12,10/21/2022 4:00,DOGE/USD,0.05891,0.05984,0.05717,0.05945,3655195.214,217301.3555
1.66631E+12,10/21/2022 0:00,DOGE/USD,0.05944,0.05948,0.05717,0.05933,3768056.012,223558.7632
1.66624E+12,10/20/2022 4:00,DOGE/USD,0.05926,0.06031,0.05876,0.05891,2343016.446,138027.0988
1.66622E+12,10/20/2022 0:00,DOGE/USD,0.05864,0.06031,0.05828,0.05944,2577064.811,153180.7324
1.66615E+12,10/19/2022 4:00,DOGE/USD,0.05991,0.06072,0.05823,0.05926,2307477.994,136741.1459
1.66614E+12,10/19/2022 0:00,DOGE/USD,0.05972,0.06072,0.05823,0.05864,3510822.909,205874.6554
1.66607E+12,10/18/2022 4:00,DOGE/USD,0.05999,0.06115,0.05851,0.05991,3800075.616,227662.5301
1.66605E+12,10/18/2022 0:00,DOGE/USD,0.05992,0.06115,0.05851,0.05972,3481208.004,207897.742
1.66598E+12,10/17/2022 4:00,DOGE/USD,0.05879,0.06026,0.05865,0.05999,1915260.857,114896.4988
1.66596E+12,10/17/2022 0:00,DOGE/USD,0.05886,0.06011,0.05855,0.05992,1736270.5,104037.3284
1.66589E+12,10/16/2022 4:00,DOGE/USD,0.05889,0.05942,0.05851,0.05879,2202598.287,129490.7533
1.66588E+12,10/16/2022 0:00,DOGE/USD,0.05855,0.05942,0.05851,0.05886,2366156.373,139271.9641
1.66581E+12,10/15/2022 4:00,DOGE/USD,0.05903,0.05974,0.05796,0.05889,3519248.023,207248.5161
1.66579E+12,10/15/2022 0:00,DOGE/USD,0.05867,0.05974,0.05796,0.05855,3528176.479,206574.7328
1.66572E+12,10/14/2022 4:00,DOGE/USD,0.06049,0.06081,0.05813,0.05903,3692187.666,217949.8379
1.66571E+12,10/14/2022 0:00,DOGE/USD,0.05958,0.061,0.05813,0.05867,4292367.416,251833.1963
1.66563E+12,10/13/2022 4:00,DOGE/USD,0.05891,0.061,0.05501,0.06049,9964282.894,602739.4722
1.66562E+12,10/13/2022 0:00,DOGE/USD,0.05979,0.06017,0.05501,0.05958,9201250.658,548210.5142
1.66555E+12,10/12/2022 4:00,DOGE/USD,0.0606,0.0606,0.05831,0.05891,687319.45,40489.9888
1.66553E+12,10/12/2022 0:00,DOGE/USD,0.06022,0.06095,0.0593,0.05979,1713213.464,102433.033
1.66546E+12,10/11/2022 4:00,DOGE/USD,0.05902,0.06095,0.05886,0.0606,2286465.237,138559.7933
1.66545E+12,10/11/2022 0:00,DOGE/USD,0.0595,0.06084,0.05755,0.06022,4534195.789,273049.2704
1.66537E+12,10/10/2022 4:00,DOGE/USD,0.06223,0.06237,0.05755,0.05902,7489015.211,442001.6778
1.66536E+12,10/10/2022 0:00,DOGE/USD,0.06214,0.06252,0.05923,0.0595,4893845.848,291183.828
1.66529E+12,10/9/2022 4:00,DOGE/USD,0.06145,0.06252,0.06122,0.06223,1725019.982,107347.9934
1.66527E+12,10/9/2022 0:00,DOGE/USD,0.06165,0.06239,0.06122,0.06214,1645573.829,102255.9577
1.6652E+12,10/8/2022 4:00,DOGE/USD,0.06248,0.06252,0.06122,0.06145,1861616.767,114396.3503
1.66519E+12,10/8/2022 0:00,DOGE/USD,0.06246,0.06263,0.06122,0.06165,2732996.792,168489.2522
1.66512E+12,10/7/2022 4:00,DOGE/USD,0.06344,0.0638,0.06134,0.06248,8904563.499,556357.1274
1.6651E+12,10/7/2022 0:00,DOGE/USD,0.0634,0.0638,0.06134,0.06246,9766342.492,610005.752
1.66503E+12,10/6/2022 4:00,DOGE/USD,0.06605,0.06605,0.06291,0.06344,3948405.95,250486.8735
1.66501E+12,10/6/2022 0:00,DOGE/USD,0.06473,0.06679,0.06291,0.0634,7016542.767,444848.8115
1.66494E+12,10/5/2022 4:00,DOGE/USD,0.06499,0.06679,0.06272,0.06605,10377746.21,685450.1374
1.66493E+12,10/5/2022 0:00,DOGE/USD,0.06587,0.06684,0.06272,0.06473,12560066.22,813013.0863
1.66486E+12,10/4/2022 4:00,DOGE/USD,0.06026,0.06684,0.06,0.06499,20512049.47,1333078.095
1.66484E+12,10/4/2022 0:00,DOGE/USD,0.06044,0.06641,0.05996,0.06587,17130048.38,1128356.287
1.66477E+12,10/3/2022 4:00,DOGE/USD,0.05947,0.06051,0.05904,0.06026,2431560.91,146525.8604
1.66476E+12,10/3/2022 0:00,DOGE/USD,0.05933,0.06051,0.05882,0.06044,3205246.667,193725.1086
1.66468E+12,10/2/2022 4:00,DOGE/USD,0.06073,0.06095,0.05882,0.05947,2695845.486,160321.931
1.66467E+12,10/2/2022 0:00,DOGE/USD,0.06055,0.06097,0.05884,0.05933,2964682.874,175894.6349
1.6646E+12,10/1/2022 4:00,DOGE/USD,0.06165,0.0621,0.06026,0.06073,4004313.458,243181.9563
1.66458E+12,10/1/2022 0:00,DOGE/USD,0.06158,0.06311,0.06026,0.06055,6296189.109,381234.2506
1.66451E+12,9/30/2022 4:00,DOGE/USD,0.06037,0.06311,0.0596,0.06165,17539213.88,1081292.535
1.6645E+12,9/30/2022 0:00,DOGE/USD,0.06088,0.06224,0.0596,0.06158,14686618.25,904401.9519
1.66442E+12,9/29/2022 4:00,DOGE/USD,0.06081,0.06105,0.0593,0.06037,2877660.45,173724.3613
1.66441E+12,9/29/2022 0:00,DOGE/USD,0.06058,0.06105,0.0593,0.06088,3036428.498,184857.767
1.66434E+12,9/28/2022 4:00,DOGE/USD,0.05937,0.06104,0.05937,0.06081,1214417.376,73848.72065
1.66432E+12,9/28/2022 0:00,DOGE/USD,0.06053,0.06112,0.0585,0.06058,4002299.769,242459.32
1.66425E+12,9/27/2022 4:00,DOGE/USD,0.06257,0.06304,0.0585,0.05937,5973468.877,354644.8472
1.66424E+12,9/27/2022 0:00,DOGE/USD,0.06117,0.06304,0.05964,0.06053,6787977.231,410876.2618
1.66416E+12,9/26/2022 4:00,DOGE/USD,0.06123,0.06277,0.0598,0.06257,11188322.82,700053.359
1.66415E+12,9/26/2022 0:00,DOGE/USD,0.06118,0.06183,0.0598,0.06117,9720723.232,594616.6401
1.66408E+12,9/25/2022 4:00,DOGE/USD,0.06337,0.06384,0.06001,0.06123,7348644.211,449957.4851
1.66406E+12,9/25/2022 0:00,DOGE/USD,0.06322,0.06384,0.06001,0.06118,7800563.928,477238.5011
1.66399E+12,9/24/2022 4:00,DOGE/USD,0.06589,0.06679,0.06255,0.06337,15495263.56,981934.852
1.66398E+12,9/24/2022 0:00,DOGE/USD,0.06335,0.06825,0.06259,0.06322,27523425.75,1740030.976
1.66391E+12,9/23/2022 4:00,DOGE/USD,0.06146,0.06825,0.05913,0.06589,28080610.91,1850231.453
1.66389E+12,9/23/2022 0:00,DOGE/USD,0.05962,0.06441,0.05913,0.06335,16497098.37,1045091.182
1.66382E+12,9/22/2022 4:00,DOGE/USD,0.05743,0.06148,0.05736,0.06146,3510596.012,215761.2309
1.6638E+12,9/22/2022 0:00,DOGE/USD,0.0574,0.06001,0.05692,0.05962,2208992.402,131700.127
1.66373E+12,9/21/2022 4:00,DOGE/USD,0.05921,0.06088,0.05613,0.05743,5502235.394,315993.3787
1.66372E+12,9/21/2022 0:00,DOGE/USD,0.05838,0.06088,0.05613,0.0574,8302372.705,476556.1933
1.66365E+12,9/20/2022 4:00,DOGE/USD,0.0586,0.0606,0.05758,0.05921,3409132.095,201854.7114
1.66363E+12,9/20/2022 0:00,DOGE/USD,0.05858,0.0606,0.05758,0.05838,2738813.573,159891.9364
1.66356E+12,9/19/2022 4:00,DOGE/USD,0.05686,0.0588,0.05586,0.0586,3618984.434,212072.4878
1.66355E+12,9/19/2022 0:00,DOGE/USD,0.05751,0.0588,0.05586,0.05858,4830430.655,282966.6277
1.66347E+12,9/18/2022 4:00,DOGE/USD,0.06135,0.06173,0.05621,0.05686,11044620.86,627997.1423
1.66346E+12,9/18/2022 0:00,DOGE/USD,0.06218,0.06223,0.05632,0.05751,9934814.233,571351.1665
1.66339E+12,9/17/2022 4:00,DOGE/USD,0.06059,0.06241,0.0602,0.06135,2435106.397,149393.7775
1.66337E+12,9/17/2022 0:00,DOGE/USD,0.06042,0.06241,0.0602,0.06218,2655044.162,165090.646
1.6633E+12,9/16/2022 4:00,DOGE/USD,0.05951,0.06092,0.0588,0.06059,2322926.172,140746.0967
1.66329E+12,9/16/2022 0:00,DOGE/USD,0.05859,0.06048,0.05808,0.06042,2336521.885,141172.6523
1.66321E+12,9/15/2022 4:00,DOGE/USD,0.0602,0.06117,0.05808,0.05951,3429353.578,204080.8314
1.6632E+12,9/15/2022 0:00,DOGE/USD,0.06113,0.06119,0.05856,0.05859,3673767.964,215246.065
1.66313E+12,9/14/2022 4:00,DOGE/USD,0.06054,0.06149,0.05972,0.0602,1797677.373,108220.1778
1.66311E+12,9/14/2022 0:00,DOGE/USD,0.05964,0.06149,0.05923,0.06113,3395046.941,207539.2195
1.66304E+12,9/13/2022 4:00,DOGE/USD,0.06357,0.06413,0.05923,0.06054,7307305.556,442384.2784
1.66303E+12,9/13/2022 0:00,DOGE/USD,0.06386,0.06413,0.05928,0.05964,7195082.709,429114.7328
1.66296E+12,9/12/2022 4:00,DOGE/USD,0.06296,0.06542,0.06276,0.06357,2370398.33,150686.2219
1.66294E+12,9/12/2022 0:00,DOGE/USD,0.06384,0.06542,0.06265,0.06386,2535024.973,161886.6947
1.66287E+12,9/11/2022 4:00,DOGE/USD,0.06427,0.06471,0.06265,0.06296,4701675.414,296017.484
1.66285E+12,9/11/2022 0:00,DOGE/USD,0.06482,0.06529,0.06273,0.06384,4924675.095,314391.2581
1.66278E+12,9/10/2022 4:00,DOGE/USD,0.06377,0.06554,0.06327,0.06427,6905789.728,443835.1058
1.66277E+12,9/10/2022 0:00,DOGE/USD,0.06392,0.06554,0.06327,0.06482,6522798.465,422807.7965
1.6627E+12,9/9/2022 4:00,DOGE/USD,0.06224,0.06487,0.06212,0.06377,7706551.194,491446.7697
1.66268E+12,9/9/2022 0:00,DOGE/USD,0.0609,0.06487,0.0609,0.06392,8171499.715,522322.2618
1.66261E+12,9/8/2022 4:00,DOGE/USD,0.06093,0.0625,0.05966,0.06224,4293568.022,267231.6737
1.6626E+12,9/8/2022 0:00,DOGE/USD,0.06099,0.06139,0.05966,0.0609,4101413.999,249776.1125
1.66252E+12,9/7/2022 4:00,DOGE/USD,0.05842,0.06149,0.05842,0.06093,1555641.523,94785.23799
1.66251E+12,9/7/2022 0:00,DOGE/USD,0.05884,0.06149,0.0574,0.06099,3076533.879,187637.8013
1.66244E+12,9/6/2022 4:00,DOGE/USD,0.06333,0.06379,0.0574,0.05842,8801726.861,514196.8832
1.66242E+12,9/6/2022 0:00,DOGE/USD,0.06271,0.06531,0.05804,0.05884,10133664.1,596264.7958
1.66235E+12,9/5/2022 4:00,DOGE/USD,0.06316,0.06531,0.06097,0.06333,5477209.697,346871.6901
1.66234E+12,9/5/2022 0:00,DOGE/USD,0.06325,0.06371,0.06097,0.06271,4061287.402,254683.333
1.66226E+12,9/4/2022 4:00,DOGE/USD,0.06264,0.06385,0.06192,0.06316,3119717.326,197041.3463
1.66225E+12,9/4/2022 0:00,DOGE/USD,0.06272,0.06385,0.06192,0.06325,2541523.399,160751.355
1.66218E+12,9/3/2022 4:00,DOGE/USD,0.06135,0.06403,0.06122,0.06264,3277946.672,205330.5795
1.66216E+12,9/3/2022 0:00,DOGE/USD,0.06167,0.06403,0.06122,0.06272,3758090.828,235707.4567
1.66209E+12,9/2/2022 4:00,DOGE/USD,0.06258,0.06277,0.06076,0.06135,2623834.074,160972.2204
1.66208E+12,9/2/2022 0:00,DOGE/USD,0.06243,0.06282,0.06076,0.06167,3092147.091,190692.7111
1.662E+12,9/1/2022 4:00,DOGE/USD,0.06067,0.06282,0.0599,0.06258,4739427.847,296593.3947
1.66199E+12,9/1/2022 0:00,DOGE/USD,0.06128,0.0626,0.0599,0.06243,4274598.783,266863.2021
1.66192E+12,8/31/2022 4:00,DOGE/USD,0.06318,0.06318,0.06034,0.06067,1046935.402,63517.57084
1.6619E+12,8/31/2022 0:00,DOGE/USD,0.06133,0.06346,0.06077,0.06128,3439488.191,210771.8364
1.66183E+12,8/30/2022 4:00,DOGE/USD,0.06355,0.06448,0.06015,0.06318,3521530.446,222490.2936
1.66182E+12,8/30/2022 0:00,DOGE/USD,0.06389,0.06448,0.06015,0.06133,3147988.026,193066.1056
1.66175E+12,8/29/2022 4:00,DOGE/USD,0.06195,0.06429,0.06128,0.06355,3885898.462,246948.8472
1.66173E+12,8/29/2022 0:00,DOGE/USD,0.06179,0.06406,0.06077,0.06389,5221522.314,333603.0606
1.66166E+12,8/28/2022 4:00,DOGE/USD,0.06327,0.06426,0.06077,0.06195,7678423.844,475678.3572
1.66164E+12,8/28/2022 0:00,DOGE/USD,0.06364,0.06426,0.06131,0.06179,6774840.782,418617.4119
1.66157E+12,8/27/2022 4:00,DOGE/USD,0.06387,0.0641,0.06228,0.06327,6292262.735,398111.4632
1.66156E+12,8/27/2022 0:00,DOGE/USD,0.06351,0.0641,0.06228,0.06364,6312262.504,401712.3857
1.66149E+12,8/26/2022 4:00,DOGE/USD,0.06911,0.06953,0.06282,0.06387,10263534.01,655531.9174
1.66147E+12,8/26/2022 0:00,DOGE/USD,0.06911,0.06953,0.06282,0.06351,9950178.022,631935.8062
1.6614E+12,8/25/2022 4:00,DOGE/USD,0.06826,0.07178,0.06768,0.06911,5211127.456,360141.0185
1.66139E+12,8/25/2022 0:00,DOGE/USD,0.06789,0.07178,0.06768,0.06911,5614081.626,387989.1811
1.66131E+12,8/24/2022 4:00,DOGE/USD,0.06725,0.06954,0.06725,0.06826,2481007.126,169353.5464
1.6613E+12,8/24/2022 0:00,DOGE/USD,0.06884,0.06962,0.06704,0.06789,4862849.475,330138.8509
1.66123E+12,8/23/2022 4:00,DOGE/USD,0.06852,0.0692,0.06688,0.06725,3530676.605,237438.0017
1.66121E+12,8/23/2022 0:00,DOGE/USD,0.06842,0.0692,0.06688,0.06884,3260002.111,224418.5453
1.66114E+12,8/22/2022 4:00,DOGE/USD,0.06828,0.06896,0.06526,0.06852,19966057.28,1368074.245
1.66113E+12,8/22/2022 0:00,DOGE/USD,0.06977,0.06977,0.06526,0.06842,19648500.88,1344350.43
1.66105E+12,8/21/2022 4:00,DOGE/USD,0.06843,0.07072,0.06745,0.06828,4335362.829,296018.574
1.66104E+12,8/21/2022 0:00,DOGE/USD,0.06937,0.07072,0.06745,0.06977,4754240.831,331703.3827
1.66097E+12,8/20/2022 4:00,DOGE/USD,0.06959,0.07114,0.06764,0.06843,11223192.06,768003.0327
1.66095E+12,8/20/2022 0:00,DOGE/USD,0.06789,0.07114,0.06764,0.06937,14814173.99,1027659.25
1.66088E+12,8/19/2022 4:00,DOGE/USD,0.07394,0.0745,0.06707,0.06959,29022597.93,2019682.59
1.66087E+12,8/19/2022 0:00,DOGE/USD,0.07473,0.07527,0.06707,0.06789,28726017.39,1950209.321
1.6608E+12,8/18/2022 4:00,DOGE/USD,0.08084,0.08228,0.07215,0.07394,13996822.16,1034925.03
1.66078E+12,8/18/2022 0:00,DOGE/USD,0.08001,0.08228,0.0735,0.07473,10536769.63,787412.7943
1.66071E+12,8/17/2022 4:00,DOGE/USD,0.085,0.08893,0.07937,0.08084,15221753.51,1230526.554
1.66069E+12,8/17/2022 0:00,DOGE/USD,0.08674,0.08893,0.07937,0.08001,17481516.97,1398696.173
1.66062E+12,8/16/2022 4:00,DOGE/USD,0.07943,0.08966,0.07853,0.085,26935682.02,2289532.972
1.66061E+12,8/16/2022 0:00,DOGE/USD,0.0767,0.08966,0.07621,0.08674,27080288.75,2348944.246
1.66054E+12,8/15/2022 4:00,DOGE/USD,0.08039,0.08047,0.07474,0.07943,21778781.66,1729888.627
1.66052E+12,8/15/2022 0:00,DOGE/USD,0.08171,0.08207,0.07474,0.0767,24832884.38,1904682.232
1.66045E+12,8/14/2022 4:00,DOGE/USD,0.07431,0.08469,0.07415,0.08039,24237176.77,1948426.64
1.66044E+12,8/14/2022 0:00,DOGE/USD,0.07291,0.08469,0.07264,0.08171,18568566.31,1517237.554
1.66036E+12,8/13/2022 4:00,DOGE/USD,0.07305,0.0746,0.07264,0.07431,2328288.079,173015.0871
